time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,temp,torque,raw_watts,raw_heartrate,left_right_balance,hrv
2876,213,89,184,12956.71,1315.2,43.69635,40.313526,3.984,21,23,213,184,49,325
2877,216,87,184,12976.23,1315.6,43.69621,40.313366,4.88,21,24,216,184,49,319
2878,255,88,184,12985.02,1315.8,43.69618,40.313267,4.796,21,28,255,184,52,325
2879,253,83,184,12992.87,1316.0,43.696156,40.313175,4.955,21,29,253,184,52,322
2880,313,85,184,12998.98,1316.2,43.69614,40.3131,5.029,21,35,313,184,46,320
2881,310,87,184,13004.7,1316.4,43.69612,40.313034,5.085,21,34,310,184,52,323
2882,260,83,184,13009.9,1316.6,43.696106,40.312973,5.085,21,30,260,184,48,321
2883,339,86,184,13015.1,1316.8,43.69609,40.312912,5.085,21,38,339,184,53,324
2884,306,88,184,13020.16,1317.2,43.69607,40.312855,5.188,21,33,306,184,53,324
2885,244,86,184,13025.42,1317.6,43.696053,40.312794,5.132,21,27,244,184,53,320
2886,250,83,184,13030.59,1317.8,43.696033,40.312737,5.067,21,29,250,184,51,325
2887,315,85,184,13035.62,1318.0,43.696014,40.31268,4.973,21,35,315,184,47,323
2888,330,87,184,13040.58,1318.0,43.695995,40.312622,5.02,21,36,330,184,55,324
2889,270,84,184,13045.63,1318.2,43.695976,40.312565,5.039,21,31,270,184,55,326
2890,263,83,184,13050.79,1318.4,43.695957,40.312508,4.889,21,30,263,184,52,319
2891,332,86,184,13055.56,1318.8,43.69594,40.312454,4.908,21,37,332,184,47,326
2892,276,86,184,13060.18,1319.2,43.695923,40.3124,4.787,21,31,276,184,56,322
2893,238,79,184,13064.47,1319.4,43.69591,40.31235,4.469,21,29,238,184,46,325
2894,302,82,184,13068.2,1319.6,43.6959,40.312305,3.826,21,35,302,184,46,322
2895,354,86,184,13071.39,1320.0,43.695896,40.312267,3.452,21,39,354,184,52,327
2896,285,86,184,13074.1,1320.2,43.695885,40.312237,3.303,21,32,285,184,52,322
2897,268,86,184,13077.12,1320.4,43.69588,40.3122,3.854,21,30,268,184,44,324
2898,268,86,184,13079.63,1320.8,43.695873,40.31217,3.331,21,30,268,184,48,324
2899,322,89,184,13081.76,1321.2,43.69587,40.31214,2.967,21,35,322,184,55,325
2900,261,92,184,13083.17,1321.6,43.69589,40.312107,3.088,21,27,261,184,52,326
2901,280,90,184,13088.68,1321.8,43.695847,40.312065,3.686,21,30,280,184,50,648
2902,238,89,184,13095.44,1322.2,43.695812,40.311996,4.367,21,26,238,184,57,327
2903,294,87,184,13101.01,1322.4,43.695778,40.311947,4.301,21,32,294,184,48,322
2904,319,89,185,13107.26,1322.8,43.695736,40.311893,4.46,21,34,319,185,53,326
2905,300,86,185,13113.82,1323.4,43.695698,40.311832,4.731,21,33,300,185,56,325
2906,288,86,185,13120.77,1323.4,43.695656,40.311768,5.123,21,32,288,185,56,325
2907,287,87,185,13127.24,1323.6,43.69561,40.311714,4.964,21,32,287,185,47,324
2908,306,88,185,13134.45,1324.2,43.69556,40.311657,5.151,21,33,306,185,47,327
2909,276,87,185,13141.51,1324.6,43.695515,40.3116,5.001,21,30,276,185,57,325
2910,249,88,185,13147.62,1325.0,43.69547,40.311558,5.263,21,27,249,185,47,327
2911,276,88,186,13153.79,1325.2,43.69542,40.311516,5.263,21,30,276,186,50,326
2912,229,88,186,13159.33,1325.2,43.695374,40.311485,5.132,21,25,229,186,49,327
2913,245,89,186,13164.45,1325.8,43.69533,40.31146,5.141,21,26,245,186,49,325
2914,241,90,186,13170.11,1326.4,43.695286,40.311436,5.263,21,26,241,186,46,327
2915,293,92,186,13175.78,1326.8,43.695236,40.31142,5.328,21,30,293,186,50,324
2916,229,95,186,13181.44,1327.0,43.695183,40.31141,5.458,21,23,229,186,44,327
2917,189,96,186,13187.21,1327.4,43.695133,40.311405,5.402,21,19,189,186,50,325
2918,112,90,186,13193.12,1327.6,43.69508,40.31141,5.608,21,12,112,186,50,326
2919,211,91,186,13198.62,1328.2,43.69503,40.31142,5.384,21,22,211,186,44,327
2920,241,93,186,13204.55,1328.6,43.694977,40.31143,5.533,21,25,241,186,43,325
2921,249,96,186,13210.33,1329.0,43.694927,40.311455,5.645,21,25,249,186,53,327
2922,194,97,186,13216.32,1329.4,43.694878,40.311478,5.766,21,19,194,186,48,328
2923,162,95,186,13222.46,1329.4,43.694824,40.3115,5.804,21,16,162,186,31,327
2924,173,96,186,13228.55,1329.6,43.69477,40.311527,5.757,21,17,173,186,31,327
2925,164,89,186,13234.69,1329.8,43.69472,40.311558,5.822,21,18,164,186,44,657
2926,208,93,186,13240.56,1329.8,43.694675,40.311592,5.682,21,21,208,186,44,327
2927,229,90,186,13246.16,1330.2,43.69463,40.311623,5.486,21,24,229,186,47,327
2928,254,89,186,13251.62,1330.4,43.694584,40.31165,5.374,21,27,254,186,51,328
2929,355,94,185,13256.79,1330.6,43.694542,40.311676,5.113,21,36,355,185,49,327
2930,302,89,185,13261.76,1330.8,43.6945,40.311703,4.917,21,32,302,185,48,329
2931,345,89,185,13266.68,1331.2,43.69446,40.311726,4.852,21,37,345,185,53,327
2932,243,92,186,13271.5,1331.2,43.69442,40.311752,4.684,21,25,243,186,53,326
2933,354,100,185,13276.07,1331.2,43.694386,40.31178,4.423,21,34,354,185,50,328
2934,284,96,185,13280.46,1331.4,43.69435,40.311806,4.32,21,28,284,185,50,328
2935,281,93,185,13284.75,1331.6,43.694317,40.31183,4.161,21,29,281,185,48,327
2936,307,92,185,13288.92,1332.0,43.694283,40.31185,4.161,21,32,307,185,50,328
2937,268,89,185,13293.06,1332.2,43.69425,40.311874,4.003,21,29,268,185,52,327
2938,324,88,185,13297.01,1332.6,43.694218,40.311897,3.947,21,35,324,185,54,327
2939,299,88,185,13301.06,1333.0,43.694183,40.31192,3.975,21,32,299,185,60,328
2940,289,86,185,13304.97,1333.6,43.694153,40.311943,3.835,21,32,289,185,46,326
2941,317,86,185,13308.85,1334.4,43.694126,40.31197,3.816,21,35,317,185,50,329
2942,275,83,185,13312.66,1334.6,43.694096,40.311996,3.76,21,32,275,185,54,329
2943,325,84,185,13316.46,1335.0,43.69407,40.312027,3.732,21,37,325,185,51,326
2944,357,86,185,13320.21,1335.2,43.694042,40.312054,3.732,21,40,357,185,52,327
2945,316,87,185,13324.09,1335.2,43.694016,40.312084,3.891,21,35,316,185,56,329
2946,272,85,185,13328.0,1335.6,43.69399,40.312115,3.816,21,31,272,185,48,323
2947,262,83,185,13331.8,1336.0,43.693966,40.31215,3.751,21,30,262,185,48,330
2948,305,84,185,13335.64,1336.2,43.69394,40.31218,3.77,21,35,305,185,53,330
2949,273,81,186,13339.49,1336.4,43.693913,40.31221,3.704,21,32,273,186,59,326
2950,255,79,185,13343.16,1336.6,43.693886,40.312237,3.574,21,31,255,185,48,330
2951,266,81,185,13347.02,1337.0,43.69386,40.312267,3.592,21,31,266,185,50,329
2952,320,82,185,13350.83,1337.2,43.693832,40.312298,3.602,21,37,320,185,50,327
2953,272,80,185,13354.69,1337.6,43.693806,40.31233,3.611,21,32,272,185,55,330
2954,249,78,185,13358.45,1338.0,43.693775,40.312355,3.49,21,30,249,185,48,327
2955,351,81,186,13361.98,1338.4,43.69375,40.312378,3.508,21,41,351,186,53,328
2956,347,82,186,13365.78,1338.6,43.69372,40.312405,3.732,21,40,347,186,53,332
2957,253,77,186,13369.51,1339.0,43.693695,40.31243,3.443,21,31,253,186,54,325
2958,292,74,186,13372.98,1339.6,43.693665,40.31245,3.294,21,38,292,186,50,329
2959,331,78,186,13376.43,1340.0,43.693638,40.31247,3.415,21,41,331,186,59,331
2960,268,73,186,13379.82,1340.4,43.69361,40.31249,3.368,21,35,268,186,45,325
2961,359,78,186,13383.24,1340.6,43.69358,40.312504,3.387,21,44,359,186,53,330
2962,311,78,186,13386.76,1341.0,43.693554,40.31252,3.527,21,38,311,186,53,330
2963,311,80,186,13390.26,1341.2,43.693523,40.31254,3.555,21,37,311,186,57,329
2964,256,76,186,13393.73,1341.4,43.693497,40.312557,3.443,21,32,256,186,47,331
2965,335,78,186,13397.21,1341.6,43.693466,40.312572,3.471,21,41,335,186,53,328
2966,298,77,187,13400.61,1341.8,43.69344,40.31259,3.452,21,37,298,187,50,662
2967,309,78,187,13404.02,1342.2,43.693413,40.31261,3.368,21,38,309,187,52,327
2968,276,76,187,13407.43,1342.4,43.693382,40.312626,3.49,21,35,276,187,55,331
2969,251,74,187,13410.85,1342.8,43.693356,40.312645,3.378,21,32,251,187,55,328
2970,319,75,187,13414.15,1343.2,43.69333,40.31266,3.275,21,41,319,187,53,332
2971,309,75,187,13417.42,1343.6,43.693302,40.312675,3.368,21,39,309,187,61,331
2972,245,73,187,13420.7,1344.2,43.693275,40.312695,3.294,21,32,245,187,48,327
2973,262,71,187,13423.89,1344.6,43.69325,40.312714,3.172,21,35,262,187,48,330
2974,301,73,187,13427.04,1345.0,43.693226,40.312733,3.247,21,39,301,187,53,332
2975,298,73,187,13430.25,1345.4,43.6932,40.31275,3.256,21,39,298,187,51,327
2976,284,75,187,13433.53,1345.8,43.693176,40.312775,3.35,21,36,284,187,50,331
2977,256,73,187,13436.82,1346.4,43.69315,40.312798,3.256,21,33,256,187,51,330
2978,347,73,187,13440.1,1346.6,43.693127,40.312824,3.275,21,45,347,187,53,330
2979,347,76,187,13443.4,1347.0,43.693104,40.312847,3.34,21,44,347,187,53,330
2980,358,85,187,13446.93,1347.4,43.69308,40.312878,3.732,21,40,358,187,51,329
2981,202,79,187,13450.59,1347.6,43.693054,40.31291,3.583,21,24,202,187,49,334
2982,292,79,187,13454.13,1348.0,43.69303,40.31294,3.536,21,35,292,187,44,327
2983,292,80,187,13457.69,1348.4,43.69301,40.31297,3.592,21,35,292,187,55,328
2984,248,81,187,13461.29,1349.0,43.69299,40.313004,3.602,21,29,248,187,55,329
2985,284,84,187,13464.94,1349.4,43.692966,40.313034,3.676,21,32,284,187,55,331
2986,268,86,187,13468.69,1349.6,43.692944,40.313072,3.788,21,30,268,187,51,328
2987,222,84,187,13472.48,1350.0,43.692924,40.313107,3.798,21,25,222,187,45,328
2988,324,99,187,13476.41,1350.2,43.6929,40.31315,4.003,21,31,324,187,55,332
2989,260,99,187,13480.6,1350.6,43.69288,40.313187,4.311,21,25,260,187,55,327
2990,260,78,187,13484.97,1350.8,43.692856,40.31323,4.404,21,32,260,187,39,330
2991,270,88,187,13489.64,1351.0,43.69283,40.31328,4.871,21,29,270,187,53,329
2992,215,92,187,13494.54,1351.2,43.692806,40.313328,4.889,21,22,215,187,48,327
2993,201,84,187,13499.5,1351.6,43.692783,40.31338,4.983,21,23,201,187,46,332
2994,334,79,187,13504.59,1351.8,43.69277,40.313442,5.104,21,40,334,187,34,327
2995,317,86,187,13510.01,1352.0,43.692753,40.313503,5.58,21,35,317,187,55,331
2996,230,90,187,13515.75,1352.2,43.692738,40.313572,5.785,21,24,230,187,55,328
2997,169,91,187,13521.72,1352.6,43.692722,40.313644,5.981,21,18,169,187,55,327
2998,155,92,187,13527.84,1352.8,43.69271,40.313717,6.102,21,16,155,187,43,329
2999,107,81,187,13534.02,1352.8,43.692703,40.313793,6.196,21,13,107,187,48,331
3000,130,69,187,13540.28,1353.0,43.692703,40.313873,6.28,21,18,130,187,37,329
3001,156,58,187,13546.73,1353.0,43.692707,40.313953,6.559,21,26,156,187,48,327
3002,111,49,187,13553.38,1353.2,43.69271,40.314034,6.821,21,22,111,187,76,327
3003,161,66,187,13560.45,1353.4,43.69272,40.31412,7.035,21,23,161,187,27,331
3004,220,72,187,13567.79,1353.2,43.69273,40.314213,7.493,21,29,220,187,60,329
3005,66,75,187,13575.67,1353.2,43.69275,40.314304,8.024,21,8,66,187,58,655
3006,41,75,186,13583.94,1353.2,43.69277,40.314404,8.398,21,5,41,186,35,331
3007,41,38,186,13592.61,1353.2,43.69279,40.314507,8.771,21,10,41,186,0,328
3008,0,38,186,13601.7,1353.2,43.692806,40.314617,9.275,21,0,0,186,0,330
3009,0,38,186,13611.17,1353.4,43.692825,40.314735,9.732,21,0,0,186,0,327
3010,0,0,186,13621.24,1353.4,43.692837,40.314857,10.338,21,0,0,186,,328
3011,0,0,186,13631.83,1353.4,43.692852,40.314987,10.917,21,0,0,186,,328
3012,0,0,186,13643.09,1353.4,43.692863,40.315125,11.393,21,0,0,186,,327
3013,0,0,186,13654.56,1353.2,43.69287,40.315266,11.169,21,0,0,186,,329
3014,0,0,185,13665.84,1352.8,43.692883,40.315407,11.038,21,0,0,185,,331
3015,0,0,185,13677.1,1352.4,43.69289,40.315544,11.141,21,0,0,185,,327
3016,0,0,185,13688.38,1351.8,43.692894,40.315685,11.225,21,0,0,185,,330
3017,0,0,185,13699.94,1351.2,43.69289,40.31583,11.551,21,0,0,185,,327
3018,0,0,185,13711.91,1350.4,43.69288,40.315975,12.121,21,0,0,185,,327
3019,0,0,184,13724.39,1349.4,43.692852,40.316128,12.578,21,0,0,184,,331
3020,0,0,184,13737.41,1348.0,43.69281,40.31628,13.24,21,0,0,184,,327
3021,0,0,184,13750.7,1347.2,43.692757,40.316425,13.231,21,0,0,184,,327
3022,0,0,183,13764.01,1346.2,43.69269,40.316566,13.212,21,0,0,183,,331
3023,0,0,183,13777.3,1345.4,43.692623,40.3167,13.1,21,0,0,183,,327
3024,0,0,183,13790.23,1344.0,43.69255,40.316826,12.643,21,0,0,183,,330
3025,0,0,181,13802.56,1342.6,43.69248,40.31694,11.981,21,0,0,181,,328
3026,0,0,181,13814.23,1341.2,43.692413,40.317055,11.318,21,0,0,181,,325
3027,0,0,181,13825.57,1340.0,43.69236,40.317173,11.346,21,0,0,181,,332
3028,0,0,181,13837.09,1338.6,43.692314,40.317303,11.71,21,0,0,181,,327
3029,0,0,180,13848.89,1337.2,43.69228,40.317444,11.934,21,0,0,180,,327
3030,0,0,180,13860.94,1336.0,43.692253,40.31759,12.139,21,0,0,180,,332
3031,0,6,179,13873.15,1334.8,43.692234,40.317738,12.27,21,0,0,179,,657
3032,1,22,179,13885.58,1334.2,43.69223,40.31789,12.41,21,0,1,179,39,325
3033,136,22,178,13898.19,1333.6,43.692238,40.318047,12.615,21,59,136,178,39,328
3034,136,0,178,13911.0,1333.2,43.692257,40.318203,12.82,21,0,136,178,,328
3035,136,55,177,13923.96,1332.4,43.692284,40.31836,12.96,21,24,136,177,54,327
3036,54,83,177,13936.99,1331.8,43.69232,40.318516,12.904,21,6,54,177,37,329
3037,156,83,177,13949.87,1330.8,43.692368,40.31866,12.652,21,18,156,177,37,325
3038,233,82,177,13962.53,1330.0,43.69242,40.3188,12.55,21,27,233,177,38,330
3039,349,81,177,13975.06,1329.2,43.692482,40.318928,12.456,21,41,349,177,41,330
3040,200,80,177,13987.42,1328.2,43.69256,40.319042,12.214,21,24,200,177,40,327
3041,206,84,176,13999.53,1327.2,43.692642,40.319138,11.999,21,23,206,176,40,329
3042,92,82,176,14011.32,1326.6,43.692734,40.319214,11.626,21,11,92,176,50,327
3043,123,87,176,14022.75,1326.4,43.69283,40.319275,11.206,21,14,123,176,45,329
3044,109,83,176,14033.85,1326.0,43.69292,40.319324,10.74,21,13,109,176,51,329
3045,0,83,176,14044.38,1326.0,43.69301,40.319366,10.236,21,0,0,176,51,325
3046,0,83,176,14053.84,1326.0,43.69309,40.319416,8.957,21,0,0,176,51,330
3047,0,0,176,14062.63,1326.0,43.693157,40.319473,8.64,21,0,0,176,,327
3048,0,0,176,14071.07,1326.0,43.693214,40.319542,8.304,21,0,0,176,,327
3049,0,0,175,14079.28,1326.0,43.693256,40.319626,8.295,21,0,0,175,,329
3050,57,32,175,14087.66,1326.0,43.69329,40.319717,8.594,21,17,57,175,38,326
3051,443,103,175,14096.32,1326.0,43.693314,40.31982,8.883,21,41,443,175,51,328
3052,232,106,175,14105.03,1326.2,43.693317,40.31993,8.948,21,21,232,175,39,328
3053,383,100,175,14113.43,1326.4,43.6933,40.320034,8.678,21,37,383,175,39,323
3054,480,102,175,14121.94,1326.8,43.693256,40.320126,8.818,21,45,480,175,39,329
3055,493,107,175,14130.86,1327.4,43.693203,40.32021,9.228,21,44,493,175,53,330
3056,477,109,175,14140.13,1327.6,43.693146,40.32029,9.405,21,42,477,175,51,326
3057,318,111,175,14149.56,1327.8,43.69308,40.320366,9.527,21,27,318,175,53,327
3058,344,110,175,14159.15,1328.2,43.693016,40.320446,9.695,21,30,344,175,46,653
3059,325,113,175,14168.83,1328.4,43.69295,40.320526,9.788,21,27,325,175,50,326
3060,261,109,176,14178.61,1328.8,43.692886,40.320606,9.835,21,23,261,176,48,327
3061,345,102,176,14188.43,1328.8,43.692818,40.320683,9.844,21,32,345,176,48,327
3062,344,106,176,14198.36,1329.0,43.69275,40.320763,9.984,21,31,344,176,50,328
3063,257,104,176,14208.37,1329.2,43.692677,40.32084,10.012,21,24,257,176,49,325
3064,242,102,177,14218.4,1329.4,43.692608,40.320915,10.021,21,23,242,177,49,327
3065,334,105,177,14228.44,1329.6,43.69254,40.320995,10.077,21,30,334,177,49,327
3066,280,102,177,14238.61,1330.0,43.692467,40.321075,10.273,21,26,280,177,48,326
3067,327,104,177,14248.67,1330.2,43.692398,40.321156,9.965,21,30,327,177,46,327
3068,297,102,177,14258.56,1330.4,43.692326,40.321228,9.919,21,28,297,177,51,327
3069,407,104,177,14268.47,1330.8,43.692253,40.3213,10.021,21,37,407,177,47,327
3070,324,105,178,14278.42,1331.0,43.692184,40.321377,10.068,21,29,324,178,47,325
3071,277,105,178,14288.45,1331.0,43.692112,40.321453,10.003,21,25,277,178,52,329
3072,328,104,178,14298.52,1331.2,43.692043,40.321533,10.142,21,30,328,178,47,323
3073,308,108,178,14308.7,1331.2,43.69197,40.321613,10.301,21,27,308,178,51,329
3074,281,106,179,14318.94,1331.2,43.691902,40.321697,10.254,21,25,281,179,51,327
3075,286,107,179,14329.18,1331.4,43.69183,40.321777,10.338,21,26,286,179,41,321
3076,271,109,179,14339.51,1331.4,43.69176,40.32186,10.31,21,24,271,179,41,331
3077,214,106,179,14349.74,1331.4,43.69169,40.321938,10.236,21,19,214,179,51,326
3078,266,106,179,14360.0,1331.6,43.691616,40.322018,10.366,21,24,266,179,43,322
3079,313,111,180,14370.36,1332.0,43.691544,40.3221,10.32,21,27,313,180,49,329
3080,239,108,180,14380.72,1332.6,43.69147,40.32218,10.46,21,21,239,180,50,326
3081,282,106,180,14391.11,1333.2,43.6914,40.322266,10.31,21,25,282,180,45,324
3082,345,110,180,14401.52,1333.8,43.69133,40.32235,10.45,21,30,345,180,45,327
3083,230,109,180,14411.98,1334.0,43.691254,40.32243,10.581,21,20,230,180,53,327
3084,289,115,180,14422.61,1334.2,43.69118,40.32251,10.6,21,24,289,180,53,326
3085,339,95,180,14433.18,1334.4,43.69111,40.322594,10.581,21,34,339,180,56,651
3086,219,100,180,14443.76,1334.6,43.691032,40.322678,10.618,21,21,219,180,56,326
3087,221,96,180,14454.37,1335.0,43.69096,40.32276,10.618,21,22,221,180,43,328
3088,260,98,181,14464.99,1335.2,43.690884,40.322845,10.665,21,25,260,181,49,326
3089,192,99,181,14475.55,1335.6,43.69081,40.32293,10.506,21,19,192,181,56,324
3090,157,95,181,14486.0,1335.8,43.69074,40.323013,10.441,21,16,157,181,40,326
3091,210,102,181,14496.45,1336.0,43.69067,40.3231,10.441,21,20,210,181,57,328
3092,366,108,181,14506.68,1336.2,43.690613,40.3232,10.208,21,32,366,181,30,327
3093,371,104,181,14516.88,1336.4,43.690567,40.32331,10.226,21,34,371,181,50,327
3094,341,103,181,14526.63,1336.8,43.690536,40.323425,9.508,21,32,341,181,50,324
3095,199,104,181,14535.71,1337.2,43.690525,40.323536,8.92,21,18,199,181,53,327
3096,306,102,182,14544.33,1337.4,43.69053,40.323643,8.416,21,29,306,182,50,328
3097,322,93,182,14552.46,1337.6,43.690544,40.323742,7.81,21,33,322,182,49,324
3098,275,96,182,14560.04,1338.0,43.690567,40.32383,7.25,21,27,275,182,59,328
3099,319,92,182,14567.11,1338.4,43.69059,40.323914,6.615,21,33,319,182,59,325
3100,382,86,182,14573.6,1338.8,43.690613,40.323986,6.261,21,42,382,182,54,324
3101,309,84,182,14579.58,1339.2,43.69063,40.324055,5.766,21,35,309,182,65,328
3102,272,100,182,14585.24,1339.4,43.690655,40.32412,5.291,21,26,272,182,47,328
3103,323,99,182,14590.21,1339.8,43.69067,40.324177,4.899,21,31,323,182,50,324
3104,385,94,183,14595.05,1340.2,43.69069,40.32423,4.749,21,39,385,183,41,327
3105,341,91,183,14599.64,1341.0,43.69071,40.32428,4.553,21,36,341,183,53,327
3106,346,85,183,14604.13,1341.8,43.690727,40.32433,4.367,21,39,346,183,46,327
3107,419,87,184,14608.42,1342.6,43.690742,40.32438,4.245,21,46,419,184,53,327
3108,421,84,184,14612.76,1343.4,43.69076,40.32443,4.339,21,48,421,184,51,323
3109,351,82,184,14617.15,1344.2,43.690777,40.32448,4.189,21,41,351,184,57,328
3110,375,86,185,14621.27,1345.0,43.690796,40.324524,4.301,21,42,375,185,57,327
3111,345,89,185,14625.62,1345.6,43.690807,40.324574,4.339,21,37,345,185,54,323
3112,287,77,185,14629.99,1346.2,43.690815,40.324627,4.106,21,36,287,185,50,327
3113,355,79,184,14633.98,1346.6,43.69083,40.324673,4.003,21,43,355,184,53,325
3114,324,74,185,14638.05,1347.2,43.69084,40.32472,3.938,21,42,324,185,52,328
3115,380,79,186,14641.99,1348.0,43.690857,40.324764,3.872,21,46,380,186,52,327
3116,349,78,186,14645.94,1348.6,43.69087,40.32481,3.844,21,43,349,186,53,325
3117,351,75,186,14649.72,1349.0,43.690887,40.324852,3.854,21,45,351,186,52,326
3118,356,76,186,14653.6,1349.4,43.6909,40.324894,3.714,21,45,356,186,51,327
3119,340,73,186,14657.37,1350.0,43.690914,40.32494,3.779,21,44,340,186,55,327
3120,407,83,185,14661.11,1350.4,43.690926,40.32498,3.63,21,47,407,185,47,326
3121,360,74,187,14664.83,1350.8,43.69094,40.325024,3.686,21,46,360,187,56,326
3122,325,74,187,14668.57,1351.2,43.69095,40.32507,3.639,21,42,325,187,52,322
3123,335,74,188,14672.44,1352.2,43.69096,40.325115,3.732,21,43,335,188,52,328
3124,387,78,188,14676.24,1352.6,43.690975,40.325157,3.639,21,47,387,188,55,327
3125,327,74,189,14679.85,1353.2,43.690987,40.3252,3.751,21,42,327,189,52,326
3126,410,90,189,14683.62,1353.6,43.690994,40.325245,3.854,21,44,410,189,46,650
3127,492,86,189,14687.58,1354.0,43.691,40.32529,4.022,21,55,492,189,46,328
3128,473,94,189,14691.92,1354.4,43.69101,40.325344,4.488,21,48,473,189,53,326
3129,434,98,190,14696.74,1354.6,43.69102,40.3254,4.777,21,42,434,190,56,325
3130,260,95,189,14701.63,1355.0,43.691036,40.32546,4.628,21,26,260,189,56,327
3131,266,83,190,14706.47,1355.4,43.691048,40.32552,4.619,21,31,266,190,56,327
3132,377,88,190,14711.15,1355.8,43.69106,40.325573,4.74,21,41,377,190,51,324
3133,322,95,190,14716.05,1356.2,43.69107,40.325634,4.983,21,32,322,190,53,327
3134,224,91,190,14721.39,1356.6,43.69108,40.3257,5.085,21,24,224,190,37,327
3135,320,95,190,14726.55,1357.0,43.69109,40.32576,5.141,21,32,320,190,51,325
3136,236,96,190,14731.74,1357.2,43.691097,40.325825,5.16,21,23,236,190,50,327
3137,336,107,190,14737.07,1357.4,43.691105,40.32589,5.328,21,30,336,190,50,327
3138,284,84,190,14742.56,1358.0,43.691116,40.325954,5.505,21,32,284,190,38,649
3139,209,84,190,14748.37,1358.4,43.691124,40.326027,5.822,21,24,209,190,58,325
3140,209,91,190,14754.36,1358.8,43.69113,40.3261,5.962,21,22,209,190,53,326
3141,195,90,190,14760.47,1359.4,43.69114,40.326176,6.093,21,21,195,190,46,323
3142,212,95,190,14766.74,1359.8,43.69115,40.326252,6.233,21,21,212,190,49,327
3143,173,99,189,14773.22,1360.2,43.691162,40.326332,6.503,21,17,173,189,49,325
3144,199,102,189,14779.89,1360.2,43.69117,40.326412,6.634,21,19,199,189,37,326
3145,175,104,189,14786.75,1360.4,43.69118,40.326496,6.867,21,16,175,189,48,327
3146,171,94,189,14793.82,1360.6,43.691193,40.326584,7.063,21,17,171,189,48,323
